NEUTRAL,2Nd night was very noisy. Reported to front desk. Was quiet for a short time but then was noisy for 3 hours from 12 A.M.to about 3:30 . We had to catch a flight the next morning and we had no sleep. Would not recomend this hotel. Stay at best western alot but was not pleased with this location. Did you find this review helpful? yes no
POSITIVE,"The room was spacious and clean. Free Wifi, double head shower. Great offstreet parking. Great chinese restaurant in the parking lot. Don't eat at the Pancake Haus though (hotel gives a $5 off voucher)."
NEUTRAL,Was a bit worried as i saw the condition of the roof it is a bit ruff. The Rooms are of a good size and clean. Desk staff was ok but the lot is small if your driving anything more then a car. Pool was large with a great hot tub sannua was broken. The pool closed the second day we were there. Each desk person had a different story as to why.
POSITIVE,Only stayed one night wished I could stay a week! Awesome view from the balcony very clean room and facility. Pros: ocean view room and patio. Cons: small elevator Location: Great location
POSITIVE,"We stayed here back in February during our visit to Arches & Canyonlands National Parks.  The pool was covered at that time of year with a dome that keeps it pleasantly mild inside and around the pool.  The jacuzzi wasn't enclosed, but we still enjoyed it. We stayed in a Double Queen Suite.  It was superb!  We loved it.  Plenty of space in all areas of the room.  It had a small kitchen area with a counter top, small refrigerator, and microwave.  WiFi worked well the entire stay.  They have an Italian restaurant right out front of the hotel.  Food is great, but it's expensive.  I really had no complaints while staying here.  Great location in Moab too!"
POSITIVE,Its been the THIRD time we've stayed here for an overnight stay after going to a musical at Tuacahn. Never disappointed. Room has always been top-notch and clean. Great location too!
POSITIVE,"Nice location w/a good view of lake powell and glen canyon dam. Room was clean, comfortable and staff was very helpful."
POSITIVE,Best place to stay on a budget. The King size room exceeded my expectations. Definitely would stay here again. The only complaint I have is the bathroom fan/air. It is incredibly loud.
POSITIVE,"The Best Western was a new facility, clean, and a very good value. I was visiting UVA with my son for the college tour and it was located a little far from town, such that we missed finding it as it was a few miles further out on Hwy 29 than wewould have expected. I travel a lot on business and this hotel has the best fitness gym I have ever seen in the USA at this hotel price range and grade. Good breakfast and staff service too. Would recommend it."
POSITIVE,Conveniently located off the 40 between the 15 and New Mexico. From check in to check out everything was very smooth. Staff was very pleasant and helpful. The room was nicely remodeled and very clean. Breakfast was much more than you come to expect. Will surely stay here again on our next trip to New Mexico.
POSITIVE,"Stayed for an overnighter on the fourth floor, the motel has an elevator and easey access to the motel from the highway, there is a large gravel lot next door that makes a great place to park large trucks and RV'S . Many places to eat and shop, the people were very pleasant and helpful, no problem with the check out and a good breakfast, the room was large and nicely done with all the amenities, I rate this place one of the nicest Best Western motel that I have been in this year. Room Tip: All the rooms seemed great but the top floors offer the best views"
